crop,year,season,state,area,production,fertilizer,pesticide,yield,avg_temp_c,total_rainfall_mm,avg_humidity_percent,N,P,K,pH,solar_radiation,nasa_precipitation,nasa_humidity,nasa_temp_avg,nasa_temp_max,nasa_temp_min,NDVI,SAVI,GrNDVI,yield_log
Banana,2002,Whole Year,Andhra Pradesh,39354.0,1027659,3725643.18,9838.5,26.83952381,28.54,768.22,66.52,78,45,22,6.8,22.58,0.28,29.2,19.62,42.96,-4.96,0.418435283861736,0.269093436042249,0.490732228050658,3.3264567307940727
Banana,2003,Whole Year,Andhra Pradesh,38714.0,515379,3831911.72,9291.36,15.682631580000002,28.31,857.23,68.83,78,45,22,6.8,21.74,0.34,30.0,19.34,45.89,-7.87,0.383560492404634,0.250671198208487,0.472710748986577,2.8143681530715785
Banana,2004,Whole Year,Andhra Pradesh,40906.0,980481,4431756.04,8590.26,26.37047619,27.72,759.1,69.79,78,45,22,6.8,22.42,0.48,29.96,19.38,44.33,-4.36,0.429392228448904,0.273322630837382,0.496087693994138,3.309464921147495
Banana,2005,Whole Year,Andhra Pradesh,45642.0,935517,5473388.64,9584.82,23.9085,27.95,1192.26,71.1,78,45,22,6.8,22.99,0.25,30.33,19.28,44.07,-6.4,0.404761606028734,0.262142936321858,0.482940747508332,3.2152091106805765
Banana,2006,Whole Year,Andhra Pradesh,50286.0,1224106,6422025.06,11062.92,26.19809524,27.65,1343.62,71.34,78,45,22,6.8,22.53,0.36,30.27,19.2,43.58,-5.73,0.444517916751198,0.284900282353256,0.502742607560546,3.3031469429087044
Banana,2008,Whole Year,Andhra Pradesh,54100.0,1368488,7738464.0,4869.0,26.21611111,27.71,1157.69,70.95,78,45,22,6.8,20.55,0.27,29.65,18.97,44.14,-11.03,0.450412669610075,0.287363167314044,0.504250124030163,3.303809118170158
Banana,2009,Whole Year,Andhra Pradesh,58229.0,1775347,9073242.78,9898.93,30.9435,28.42,819.63,68.11,78,45,22,6.8,19.68,0.39,31.94,19.28,44.41,-4.98,0.412956983783836,0.263635946138875,0.488674499538552,3.463968717246735
Banana,2010,Whole Year,Andhra Pradesh,58876.0,1920403,9779892.36,14130.24,31.56263158,27.91,1557.24,73.66,78,45,22,6.8,20.89,0.22,27.01,20.14,45.28,-5.46,0.433828770551753,0.27978463832098,0.493177106997698,3.4831653603499513
Banana,2011,Whole Year,Andhra Pradesh,62103.0,2308295,10403494.56,20493.99,35.52157895,27.96,730.18,68.3,78,45,22,6.8,20.71,0.26,31.06,19.37,44.11,-5.67,0.455915421609178,0.290124838988815,0.514768953367696,3.597903290005734
Banana,2013,Whole Year,Andhra Pradesh,60626.0,1888161,8759850.74,16369.02,31.627692310000004,27.45,1279.53,72.34,78,45,22,6.8,21.55,0.29,30.28,19.36,44.99,-5.65,0.450893443517629,0.288401943957402,0.508286916344373,3.485161385149907
Banana,2014,Whole Year,Andhra Pradesh,61607.0,1945126,9300192.72,20330.31,31.493846149999996,28.18,749.08,66.95,78,45,22,6.8,21.92,0.33,31.45,18.71,44.64,-6.96,0.447223958318894,0.284604833353363,0.508868600603397,3.481050722176094
Banana,2015,Whole Year,Andhra Pradesh,59428.0,2322913,9384275.48,19611.24,39.59461538,28.21,824.0,67.96,78,45,22,6.8,21.26,0.27,30.45,19.64,43.64,-4.99,0.445226959993265,0.284267323074824,0.509660055221076,3.7036354317036926
Banana,2016,Whole Year,Andhra Pradesh,55743.0,2303705,8542614.75,19510.05,41.42769231,28.04,935.87,68.69,78,45,22,6.8,22.8,0.16,27.38,19.95,43.98,-6.01,0.420954373266911,0.270636045203873,0.494528477763559,3.747801269566395
Banana,2019,Whole Year,Andhra Pradesh,97695.0,5861700,16780093.2,36147.15,60.0,28.2,1027.8,71.25,78,45,22,6.8,20.4,0.52,33.0,19.46,45.96,-4.15,0.418683080193024,0.270967959078618,0.492430356949931,4.110873864173311
Black pepper,2013,Kharif,Andhra Pradesh,4.0,3,577.96,1.08,0.75,27.45,1279.53,72.34,78,45,22,6.8,21.55,0.29,30.28,19.36,44.99,-5.65,0.450893443517629,0.288401943957402,0.508286916344373,0.5596157879354227
Black pepper,2019,Whole Year,Andhra Pradesh,17645.0,17645,3030705.2,6528.65,1.0,28.2,1027.8,71.25,78,45,22,6.8,20.4,0.52,33.0,19.46,45.96,-4.15,0.418683080193024,0.270967959078618,0.492430356949931,0.6931471805599453
Cashewnut,2000,Whole Year,Andhra Pradesh,145315.0,31074,14265573.55,37781.9,0.190625,27.74,1070.25,70.73,78,45,22,6.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.421812317623121,0.272456272720092,0.488169367863946,0.1744783793329287
Cashewnut,2001,Whole Year,Andhra Pradesh,147370.0,38729,15050898.1,38316.2,0.236,28.08,910.13,68.69,78,45,22,6.8,22.08,0.27,27.17,20.2,44.56,-6.48,0.409053118849408,0.263347436445669,0.487147124360006,0.211880359035499
Cashewnut,2002,Whole Year,Andhra Pradesh,150644.0,19643,14261467.48,37661.0,0.168125,28.54,768.22,66.52,78,45,22,6.8,22.58,0.28,29.2,19.62,42.96,-4.96,0.418435283861736,0.269093436042249,0.490732228050658,0.1553998992276902
Cashewnut,2003,Whole Year,Andhra Pradesh,150077.0,39207,14854621.46,36018.48,0.225,28.31,857.23,68.83,78,45,22,6.8,21.74,0.34,30.0,19.34,45.89,-7.87,0.383560492404634,0.250671198208487,0.472710748986577,0.20294084399669032
Cashewnut,2004,Whole Year,Andhra Pradesh,150352.0,33571,16289135.68,31573.92,0.256875,27.72,759.1,69.79,78,45,22,6.8,22.42,0.48,29.96,19.38,44.33,-4.36,0.429392228448904,0.273322630837382,0.496087693994138,0.22862848154477947
Cashewnut,2005,Whole Year,Andhra Pradesh,148372.0,40153,17792770.24,31158.12,0.285882353,27.95,1192.26,71.1,78,45,22,6.8,22.99,0.25,30.33,19.28,44.07,-6.4,0.404761606028734,0.262142936321858,0.482940747508332,0.25144513873792207
Cashewnut,2006,Whole Year,Andhra Pradesh,145095.0,37470,18530082.45,31920.9,0.2375,27.65,1343.62,71.34,78,45,22,6.8,22.53,0.36,30.27,19.2,43.58,-5.73,0.444517916751198,0.284900282353256,0.502742607560546,0.2130932154607083
Cashewnut,2008,Whole Year,Andhra Pradesh,150135.0,45208,21475310.4,13512.15,0.319230769,27.71,1157.69,70.95,78,45,22,6.8,20.55,0.27,29.65,18.97,44.14,-11.03,0.450412669610075,0.287363167314044,0.504250124030163,0.2770488159754851
Cashewnut,2009,Whole Year,Andhra Pradesh,139274.0,42703,21701674.68,23676.58,0.315,28.42,819.63,68.11,78,45,22,6.8,19.68,0.39,31.94,19.28,44.41,-4.98,0.412956983783836,0.263635946138875,0.488674499538552,0.2738366656297279
Cashewnut,2010,Whole Year,Andhra Pradesh,138101.0,33563,22939957.11,33144.24,0.25,27.91,1557.24,73.66,78,45,22,6.8,20.89,0.22,27.01,20.14,45.28,-5.46,0.433828770551753,0.27978463832098,0.493177106997698,0.22314355131420976
Cashewnut,2011,Whole Year,Andhra Pradesh,137898.0,38894,23100672.96,45506.34,0.351538462,27.96,730.18,68.3,78,45,22,6.8,20.71,0.26,31.06,19.37,44.11,-5.67,0.455915421609178,0.290124838988815,0.514768953367696,0.3012435450789603
Cashewnut,2012,Kharif,Andhra Pradesh,121782.0,33048,18364725.6,37752.42,0.278181818,27.87,1192.65,70.2,78,45,22,6.8,21.82,0.45,32.3,18.47,44.57,-7.25,0.42621622475859,0.271881742129608,0.496235214987032,0.24543861344190082
Cashewnut,2013,Kharif,Andhra Pradesh,120012.0,37820,17340533.88,32403.24,0.3225,27.45,1279.53,72.34,78,45,22,6.8,21.55,0.29,30.28,19.36,44.99,-5.65,0.450893443517629,0.288401943957402,0.508286916344373,0.2795238847503174
Cashewnut,2014,Kharif,Andhra Pradesh,113953.0,39834,17202344.88,37604.49,0.345833333,28.18,749.08,66.95,78,45,22,6.8,21.92,0.33,31.45,18.71,44.64,-6.96,0.447223958318894,0.284604833353363,0.508868600603397,0.29701339963298723
Cashewnut,2015,Kharif,Andhra Pradesh,109823.0,40835,17342149.93,36241.59,0.379166667,28.21,824.0,67.96,78,45,22,6.8,21.26,0.27,30.45,19.64,43.64,-4.99,0.445226959993265,0.284267323074824,0.509660055221076,0.32147945227676344
Cashewnut,2016,Kharif,Andhra Pradesh,111894.0,48288,17147755.5,39162.9,0.445833333,28.04,935.87,68.69,78,45,22,6.8,22.8,0.16,27.38,19.95,43.98,-6.01,0.420954373266911,0.270636045203873,0.494528477763559,0.36868585637432033
Cashewnut,2017,Kharif,Andhra Pradesh,115277.0,89339,18149210.88,43805.26,1.7475,28.14,991.2,69.86,78,45,22,6.8,22.49,0.23,27.94,19.68,44.31,-8.02,0.440340935998733,0.282317772016788,0.506081682876089,1.0106914072956394
Cashewnut,2018,Kharif,Andhra Pradesh,112612.0,99169,18265666.4,39414.2,1.2075,28.18,927.05,67.4,78,45,22,6.8,20.09,0.39,30.95,19.72,43.19,-5.51,0.431308989322347,0.276106628857949,0.5035483185084,0.791860653495978
Cashewnut,2019,Kharif,Andhra Pradesh,115785.0,115785,19887231.6,42840.45,1.0,28.2,1027.8,71.25,78,45,22,6.8,20.4,0.52,33.0,19.46,45.96,-4.15,0.418683080193024,0.270967959078618,0.492430356949931,0.6931471805599453
Castor seed,1997,Kharif,Andhra Pradesh,169600.0,42100,16140832.0,52576.0,0.241666667,28.21,1191.08,69.56,78,45,22,6.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.358337364932166,0.216236085168988,0.415732090801404,0.2164545634318695
Castor seed,1998,Kharif,Andhra Pradesh,203700.0,45500,20125560.0,59073.0,0.266,28.21,1100.41,71.95,78,45,22,6.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.326280875951071,0.208571821553579,0.389858609351306,0.23586232372198446
Castor seed,1999,Kharif,Andhra Pradesh,264061.0,58353,28024793.93,71296.47,0.212631579,28.03,603.67,66.91,78,45,22,6.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.354477842199428,0.212690797233028,0.424582822676327,0.1927928567046528
Castor seed,2000,Kharif,Andhra Pradesh,398561.0,136860,39126733.37,103625.86,0.339047619,27.74,1070.25,70.73,78,45,22,6.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.421812317623121,0.272456272720092,0.488169367863946,0.2919586291834793
Castor seed,2001,Kharif,Andhra Pradesh,283585.0,82983,28962536.05,73732.1,0.296842105,28.08,910.13,68.69,78,45,22,6.8,22.08,0.27,27.17,20.2,44.56,-6.48,0.409053118849408,0.263347436445669,0.487147124360006,0.2599321592959565
Castor seed,2002,Kharif,Andhra Pradesh,231902.0,86818,21954162.34,57975.5,0.296315789,28.54,768.22,66.52,78,45,22,6.8,22.58,0.28,29.2,19.62,42.96,-4.96,0.418435283861736,0.269093436042249,0.490732228050658,0.2595262326005981
Castor seed,2003,Kharif,Andhra Pradesh,290915.0,131870,28794766.7,69819.6,0.447894737,28.31,857.23,68.83,78,45,22,6.8,21.74,0.34,30.0,19.34,45.89,-7.87,0.383560492404634,0.250671198208487,0.472710748986577,0.37011059587909395
Castor seed,2004,Kharif,Andhra Pradesh,271600.0,105437,29425144.0,57036.0,0.484444444,27.72,759.1,69.79,78,45,22,6.8,22.42,0.48,29.96,19.38,44.33,-4.36,0.429392228448904,0.273322630837382,0.496087693994138,0.3950405904728791
Castor seed,2005,Kharif,Andhra Pradesh,344587.0,140019,41322873.04,72363.27,0.462777778,27.95,1192.26,71.1,78,45,22,6.8,22.99,0.25,30.33,19.28,44.07,-6.4,0.404761606028734,0.262142936321858,0.482940747508332,0.3803372157639713
Castor seed,2006,Kharif,Andhra Pradesh,202199.0,86892,25822834.29,44483.78,0.444117647,27.65,1343.62,71.34,78,45,22,6.8,22.53,0.36,30.27,19.2,43.58,-5.73,0.444517916751198,0.284900282353256,0.502742607560546,0.3674985101435803
Castor seed,2007,Kharif,Andhra Pradesh,199000.0,129000,26546600.0,31840.0,0.563636364,27.44,1067.72,72.52,78,45,22,6.8,22.55,0.31,30.28,18.61,44.45,-5.54,0.422239973794801,0.2726197591217,0.49415098846356,0.4470141112535949
Castor seed,2008,Kharif,Andhra Pradesh,158723.0,81365,22703737.92,14285.07,0.586666667,27.71,1157.69,70.95,78,45,22,6.8,20.55,0.27,29.65,18.97,44.14,-11.03,0.450412669610075,0.287363167314044,0.504250124030163,0.461635379785303
Castor seed,2009,Kharif,Andhra Pradesh,147582.0,63733,22996227.24,25088.94,0.532352941,28.42,819.63,68.11,78,45,22,6.8,19.68,0.39,31.94,19.28,44.41,-4.98,0.412956983783836,0.263635946138875,0.488674499538552,0.4268044240279967
Castor seed,2010,Kharif,Andhra Pradesh,187721.0,121143,31182335.31,45053.04,0.526875,27.91,1557.24,73.66,78,45,22,6.8,20.89,0.22,27.01,20.14,45.28,-5.46,0.433828770551753,0.27978463832098,0.493177106997698,0.42322316302986784
Castor seed,2011,Kharif,Andhra Pradesh,253280.0,52509,42429465.6,83582.4,0.402777778,27.96,730.18,68.3,78,45,22,6.8,20.71,0.26,31.06,19.37,44.11,-5.67,0.455915421609178,0.290124838988815,0.514768953367696,0.33845439798362
Castor seed,2012,Kharif,Andhra Pradesh,208000.0,105000,31366400.0,64480.0,0.764,27.87,1192.65,70.2,78,45,22,6.8,21.82,0.45,32.3,18.47,44.57,-7.25,0.42621622475859,0.271881742129608,0.496235214987032,0.5675839575845996
Castor seed,2013,Kharif,Andhra Pradesh,47592.0,24827,6876568.08,12849.84,0.737777778,27.45,1279.53,72.34,78,45,22,6.8,21.55,0.29,30.28,19.36,44.99,-5.65,0.450893443517629,0.288401943957402,0.508286916344373,0.5526071579088229
Castor seed,2013,Rabi,Andhra Pradesh,1291.0,956,186536.59,348.57,0.74,27.45,1279.53,72.34,78,45,22,6.8,21.55,0.29,30.28,19.36,44.99,-5.65,0.450893443517629,0.288401943957402,0.508286916344373,0.5538851132264376
Castor seed,2014,Kharif,Andhra Pradesh,46122.0,26668,6962577.12,15220.26,0.72,28.18,749.08,66.95,78,45,22,6.8,21.92,0.33,31.45,18.71,44.64,-6.96,0.447223958318894,0.284604833353363,0.508868600603397,0.5423242908253617
Castor seed,2014,Rabi,Andhra Pradesh,1715.0,838,258896.4,565.95,0.598333333,28.18,749.08,66.95,78,45,22,6.8,21.92,0.33,31.45,18.71,44.64,-6.96,0.447223958318894,0.284604833353363,0.508868600603397,0.4689614194587413
Castor seed,2015,Kharif,Andhra Pradesh,48940.0,27592,7728115.4,16150.2,0.81125,28.21,824.0,67.96,78,45,22,6.8,21.26,0.27,30.45,19.64,43.64,-4.99,0.445226959993265,0.284267323074824,0.509660055221076,0.5940172146527551
Castor seed,2015,Rabi,Andhra Pradesh,1785.0,1226,281869.35,589.05,0.836,28.21,824.0,67.96,78,45,22,6.8,21.26,0.27,30.45,19.64,43.64,-4.99,0.445226959993265,0.284267323074824,0.509660055221076,0.6075892921982987
Castor seed,2016,Kharif,Andhra Pradesh,32292.0,15195,4948749.0,11302.2,0.511111111,28.04,935.87,68.69,78,45,22,6.8,22.8,0.16,27.38,19.95,43.98,-6.01,0.420954373266911,0.270636045203873,0.494528477763559,0.4128452153322575
Castor seed,2016,Rabi,Andhra Pradesh,527.0,274,80762.75,184.45,0.52,28.04,935.87,68.69,78,45,22,6.8,22.8,0.16,27.38,19.95,43.98,-6.01,0.420954373266911,0.270636045203873,0.494528477763559,0.41871033485818504
Castor seed,2017,Kharif,Andhra Pradesh,30904.0,20126,4865525.76,11743.52,0.8425,28.14,991.2,69.86,78,45,22,6.8,22.49,0.23,27.94,19.68,44.31,-8.02,0.440340935998733,0.282317772016788,0.506081682876089,0.6111233450813547
Castor seed,2017,Rabi,Andhra Pradesh,906.0,723,142640.64,344.28,0.856,28.14,991.2,69.86,78,45,22,6.8,22.49,0.23,27.94,19.68,44.31,-8.02,0.440340935998733,0.282317772016788,0.506081682876089,0.6184236343640088
Castor seed,2018,Kharif,Andhra Pradesh,34682.0,14535,5625420.4,12138.7,0.374285714,28.18,927.05,67.4,78,45,22,6.8,20.09,0.39,30.95,19.72,43.19,-5.51,0.431308989322347,0.276106628857949,0.5035483185084,0.3179341154144016
Castor seed,2018,Rabi,Andhra Pradesh,1839.0,637,298285.8,643.65,0.41,28.18,927.05,67.4,78,45,22,6.8,20.09,0.39,30.95,19.72,43.19,-5.51,0.431308989322347,0.276106628857949,0.5035483185084,0.3435897043900769
Castor seed,2019,Kharif,Andhra Pradesh,36827.0,25270,6325405.52,13625.99,0.7625,28.2,1027.8,71.25,78,45,22,6.8,20.4,0.52,33.0,19.46,45.96,-4.15,0.418683080193024,0.270967959078618,0.492430356949931,0.5667332557042867
Castor seed,2019,Rabi,Andhra Pradesh,1056.0,637,181378.56,390.72,0.684,28.2,1027.8,71.25,78,45,22,6.8,20.4,0.52,33.0,19.46,45.96,-4.15,0.418683080193024,0.270967959078618,0.492430356949931,0.521171915820135
Coconut,2000,Whole Year,Andhra Pradesh,102646.0,1092707179,10076757.82,26687.96,3.6407254736000003,27.74,1070.25,70.73,78,45,22,6.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.421812317623121,0.272456272720092,0.488169367863946,1.5348707060854185
Coconut,2001,Whole Year,Andhra Pradesh,104244.0,1124969850,10646439.72,27103.44,3.6230684444,28.08,910.13,68.69,78,45,22,6.8,22.08,0.27,27.17,20.2,44.56,-6.48,0.409053118849408,0.263347436445669,0.487147124360006,1.5310586500879266
Coconut,2002,Whole Year,Andhra Pradesh,105291.0,1158625735,9967898.97,26322.75,3.6810502224000006,28.54,768.22,66.52,78,45,22,6.8,22.58,0.28,29.2,19.62,42.96,-4.96,0.418435283861736,0.269093436042249,0.490732228050658,1.5435224912499106
Coconut,2003,Whole Year,Andhra Pradesh,103965.0,1195079360,10290455.7,24951.6,3.8098512940000004,28.31,857.23,68.83,78,45,22,6.8,21.74,0.34,30.0,19.34,45.89,-7.87,0.383560492404634,0.250671198208487,0.472710748986577,1.5706661676314442
Coconut,2004,Whole Year,Andhra Pradesh,103869.0,1199311362,11253167.46,21812.49,4.187885556,27.72,759.1,69.79,78,45,22,6.8,22.42,0.48,29.96,19.38,44.33,-4.36,0.429392228448904,0.273322630837382,0.496087693994138,1.6463262068431144
Coconut,2005,Whole Year,Andhra Pradesh,104438.0,891991928,12524204.96,21931.98,3.0871071112000004,27.95,1192.26,71.1,78,45,22,6.8,22.99,0.25,30.33,19.28,44.07,-6.4,0.404761606028734,0.262142936321858,0.482940747508332,1.4078374120194905
Coconut,2006,Whole Year,Andhra Pradesh,105043.0,1326398065,13415041.53,23109.46,4.684192888,27.65,1343.62,71.34,78,45,22,6.8,22.53,0.36,30.27,19.2,43.58,-5.73,0.444517916751198,0.284900282353256,0.502742607560546,1.7376891449159277
Coconut,2008,Whole Year,Andhra Pradesh,106616.0,970056617,15250352.64,9595.44,3.6530272940000006,27.71,1157.69,70.95,78,45,22,6.8,20.55,0.27,29.65,18.97,44.14,-11.03,0.450412669610075,0.287363167314044,0.504250124030163,1.5375180387382796
Coconut,2009,Whole Year,Andhra Pradesh,104541.0,1149330226,16289578.62,17771.97,4.001949648,28.42,819.63,68.11,78,45,22,6.8,19.68,0.39,31.94,19.28,44.41,-4.98,0.412956983783836,0.263635946138875,0.488674499538552,1.6098277660313105
Coconut,2010,Whole Year,Andhra Pradesh,103945.0,1220268000,17266303.95,24946.8,4.446799332,27.91,1557.24,73.66,78,45,22,6.8,20.89,0.22,27.01,20.14,45.28,-5.46,0.433828770551753,0.27978463832098,0.493177106997698,1.695028157627459
Coconut,2011,Whole Year,Andhra Pradesh,103967.0,1430853709,17416551.84,34309.11,5.041887332,27.96,730.18,68.3,78,45,22,6.8,20.71,0.26,31.06,19.37,44.11,-5.67,0.455915421609178,0.290124838988815,0.514768953367696,1.7987164353228882
Coconut,2012,Whole Year,Andhra Pradesh,99825.0,1670659000,15053610.0,30945.75,5.917852,27.87,1192.65,70.2,78,45,22,6.8,21.82,0.45,32.3,18.47,44.57,-7.25,0.42621622475859,0.271881742129608,0.496235214987032,1.9341053168198137
Coconut,2013,Whole Year,Andhra Pradesh,99066.0,1610007000,14314046.34,26747.82,5.4850292320000005,27.45,1279.53,72.34,78,45,22,6.8,21.55,0.29,30.28,19.36,44.99,-5.65,0.450893443517629,0.288401943957402,0.508286916344373,1.869496325391247
Coconut,2014,Whole Year,Andhra Pradesh,99097.0,1447900000,14959683.12,32702.01,5.176534668,28.18,749.08,66.95,78,45,22,6.8,21.92,0.33,31.45,18.71,44.64,-6.96,0.447223958318894,0.284604833353363,0.508868600603397,1.820757380866537
Coconut,2015,Whole Year,Andhra Pradesh,103948.0,1427745000,16414428.68,34302.84,5.046769332,28.21,824.0,67.96,78,45,22,6.8,21.26,0.27,30.45,19.64,43.64,-4.99,0.445226959993265,0.284267323074824,0.509660055221076,1.7995241347060542
Coconut,2016,Whole Year,Andhra Pradesh,102548.0,1415300000,15715481.0,35891.8,5.573649,28.04,935.87,68.69,78,45,22,6.8,22.8,0.16,27.38,19.95,43.98,-6.01,0.420954373266911,0.270636045203873,0.494528477763559,1.8830690816657185
Coconut,2017,Whole Year,Andhra Pradesh,103968.0,1397800000,16368721.92,39507.84,5.098616000000001,28.14,991.2,69.86,78,45,22,6.8,22.49,0.23,27.94,19.68,44.31,-8.02,0.440340935998733,0.282317772016788,0.506081682876089,1.8080618601910128
Coconut,2018,Whole Year,Andhra Pradesh,104530.0,1571100000,16954766.0,36585.5,6.254652924000001,28.18,927.05,67.4,78,45,22,6.8,20.09,0.39,30.95,19.72,43.19,-5.51,0.431308989322347,0.276106628857949,0.5035483185084,1.9816430456328782
Coconut,2019,Whole Year,Andhra Pradesh,104027.0,1912224000,17867677.52,38489.99,6.774023384,28.2,1027.8,71.25,78,45,22,6.8,20.4,0.52,33.0,19.46,45.96,-4.15,0.418683080193024,0.270967959078618,0.492430356949931,2.05078784040081
Coriander,2000,Whole Year,Andhra Pradesh,58441.0,19993,5737152.97,15194.66,0.395,27.74,1070.25,70.73,78,45,22,6.8,22.08,0.24,27.46,19.25,43.07,-5.23,0.421812317623121,0.272456272720092,0.488169367863946,0.33289441527332897
Coriander,2001,Whole Year,Andhra Pradesh,57913.0,22711,5914654.69,15057.38,0.531176471,28.08,910.13,68.69,78,45,22,6.8,22.08,0.27,27.17,20.2,44.56,-6.48,0.409053118849408,0.263347436445669,0.487147124360006,0.42603637521917836
Coriander,2002,Whole Year,Andhra Pradesh,45073.0,13721,4267060.91,11268.25,0.414705882,28.54,768.22,66.52,78,45,22,6.8,22.58,0.28,29.2,19.62,42.96,-4.96,0.418435283861736,0.269093436042249,0.490732228050658,0.34692165224607385
Coriander,2003,Whole Year,Andhra Pradesh,48644.0,15999,4814783.12,11674.56,0.405294118,28.31,857.23,68.83,78,45,22,6.8,21.74,0.34,30.0,19.34,45.89,-7.87,0.383560492404634,0.250671198208487,0.472710748986577,0.3402466175326532
Coriander,2004,Whole Year,Andhra Pradesh,23981.0,9314,2598101.54,5036.01,0.516470588,27.72,759.1,69.79,78,45,22,6.8,22.42,0.48,29.96,19.38,44.33,-4.36,0.429392228448904,0.273322630837382,0.496087693994138,0.4163856532996662
Coriander,2005,Whole Year,Andhra Pradesh,28114.0,12725,3371430.88,5903.94,0.503333333,27.95,1192.26,71.1,78,45,22,6.8,22.99,0.25,30.33,19.28,44.07,-6.4,0.404761606028734,0.262142936321858,0.482940747508332,0.40768486462474784
Coriander,2006,Whole Year,Andhra Pradesh,25375.0,10061,3240641.25,5582.5,0.495,27.65,1343.62,71.34,78,45,22,6.8,22.53,0.36,30.27,19.2,43.58,-5.73,0.444517916751198,0.284900282353256,0.502742607560546,0.40212620684264977
Coriander,2008,Whole Year,Andhra Pradesh,33439.0,15616,4783114.56,3009.51,0.585625,27.71,1157.69,70.95,78,45,22,6.8,20.55,0.27,29.65,18.97,44.14,-11.03,0.450412669610075,0.287363167314044,0.504250124030163,0.4609786513714092
Coriander,2009,Whole Year,Andhra Pradesh,37468.0,20605,5838263.76,6369.56,0.695625,28.42,819.63,68.11,78,45,22,6.8,19.68,0.39,31.94,19.28,44.41,-4.98,0.412956983783836,0.263635946138875,0.488674499538552,0.5280514044310591
Coriander,2010,Whole Year,Andhra Pradesh,20313.0,13749,3374192.43,4875.12,0.671428571,27.91,1557.24,73.66,78,45,22,6.8,20.89,0.22,27.01,20.14,45.28,-5.46,0.433828770551753,0.27978463832098,0.493177106997698,0.5136786924919869
Coriander,2011,Whole Year,Andhra Pradesh,12821.0,7427,2147773.92,4230.93,0.6025,27.96,730.18,68.3,78,45,22,6.8,20.71,0.26,31.06,19.37,44.11,-5.67,0.455915421609178,0.290124838988815,0.514768953367696,0.47156490981268806
Coriander,2012,Kharif,Andhra Pradesh,1109.0,717,167237.2,343.79,0.575,27.87,1192.65,70.2,78,45,22,6.8,21.82,0.45,32.3,18.47,44.57,-7.25,0.42621622475859,0.271881742129608,0.496235214987032,0.4542552722775964
Coriander,2012,Rabi,Andhra Pradesh,7528.0,4534,1135222.4,2333.68,0.723333333,27.87,1192.65,70.2,78,45,22,6.8,21.82,0.45,32.3,18.47,44.57,-7.25,0.42621622475859,0.271881742129608,0.496235214987032,0.5442603996588045
